1	   0.000   0.000   2.366	3.1313000
2	   0.000   0.000   3.112	4.7458000
3	   0.000   0.000   2.406	-2.5670000
4	   0.000   0.000   2.997	3.5772000
5	   0.000   0.000   1.920	-3.3824000
6	   0.000   0.000   2.442	1.5258000
7	   0.000   0.000   2.625	-7.3383000
8	   0.000   0.000   3.250	1.8122000
9	   0.000   0.000   2.643	2.7587000
10	   0.000   0.000   3.029	2.5104000
11	   0.000   0.000   2.743	1.3684000
12	   0.000   0.000   2.878	2.6719000
13	   0.000   0.000   2.759	0.90061000
14	   0.000   0.000   3.217	1.8131000
15	   0.000   0.000   3.422	4.4826000
16	   0.000   0.000   2.831	4.0492000
17	   0.000   0.000   2.982	3.0702000
18	   0.000   0.000   1.883	-3.8026000
19	   0.000   0.000   2.845	-1.8616000
20	   0.000   0.000   2.915	5.7116000
21	   0.000   0.000   2.795	-3.6461000
22	   0.000   0.000   2.281	-6.8083000
23	   0.000   0.000   2.766	0.77565000
24	   0.000   0.000   2.597	-4.7273000
25	   0.000   0.000   2.416	-1.5351000
26	   0.000   0.000   3.117	4.4021000
27	   0.000   0.000   3.106	2.3294000
28	   0.000   0.000   2.401	-6.3848000
29	   0.000   0.000   2.497	-2.4289000
30	   0.000   0.000   3.113	4.1452000
31	   0.000   0.000   2.612	1.4452000
32	   0.000   0.000   2.951	4.3210000
33	   0.000   0.000   2.598	1.3130000
34	   0.000   0.000   1.563	-3.3820000
35	   0.000   0.000   3.138	4.3111000
36	   0.000   0.000   2.978	5.6366000
37	   0.000   0.000   2.632	1.4372000
38	   0.000   0.000   2.924	18.017000
39	   0.000   0.000   2.946	2.6030000
40	   0.000   0.000   2.868	6.3242000
41	   0.000   0.000   2.154	-0.59782000
42	   0.000   0.000   2.178	7.3124000
43	   0.000   0.000   2.950	20.885000
44	   0.000   0.000   2.511	12.595000
45	   0.000   0.000   2.540	1.5513000
46	   0.000   0.000   2.692	2.6043000
47	   0.000   0.000   2.737	1.1222000
48	   0.000   0.000   3.048	5.0918000
49	   0.000   0.000   3.301	4.3231000
50	   0.000   0.000   3.340	5.0560000
51	   0.000   0.000   3.107	1.4647000
52	   0.000   0.000   3.138	2.8258000
53	   0.000   0.000   2.768	0.41484000
54	   0.000   0.000   2.198	-2.1397000
55	   0.000   0.000   3.234	2.7338000
56	   0.000   0.000   2.934	1.1220000
57	   0.000   0.000   2.134	1.6577000
58	   0.000   0.000   2.810	2.4196000
59	   0.000   0.000   1.466	-1.4020000
60	   0.000   0.000   2.891	3.8628000
61	   0.000   0.000   2.637	17.047000
62	   0.000   0.000   2.728	1.4450000
63	   0.000   0.000   2.472	-0.82798000
64	   0.000   0.000   2.005	-4.5237000
65	   0.000   0.000   3.007	3.8620000
66	   0.000   0.000   2.725	-6.3293000
67	   0.000   0.000   2.827	-6.2478000
68	   0.000   0.000   2.997	17.925000
69	   0.000   0.000   1.592	-11.706000
70	   0.000   0.000   2.095	-6.7742000
71	   0.000   0.000   2.204	1.1265000
72	   0.000   0.000   3.013	2.8263000
73	   0.000   0.000   3.207	5.0389000
74	   0.000   0.000   1.871	-3.4615000
75	   0.000   0.000   3.332	2.9144000
76	   0.000   0.000   2.868	2.0316000
77	   0.000   0.000   2.078	-4.8926000
78	   0.000   0.000   1.915	-5.0948000
79	   0.000   0.000   0.661	-4.7957000
80	   0.000   0.000   2.302	-0.87542000
81	   0.000   0.000   2.783	3.3248000
82	   0.000   0.000   2.508	1.4448000
83	   0.000   0.000   2.998	2.5404000
84	   0.000   0.000   2.991	0.76454000
85	   0.000   0.000   1.106	-4.4438000
86	   0.000   0.000   3.145	3.5775000
87	   0.000   0.000   2.862	5.1679000
88	   0.000   0.000   2.728	89.177000
89	   0.000   0.000   2.936	4.5664000
90	   0.000   0.000   2.877	5.1820000
91	   0.000   0.000   3.009	2.8262000
92	   0.000   0.000   1.741	-9.7100000
93	   0.000   0.000   0.655	-9.7110000
94	   0.000   0.000   2.361	-4.8925000
95	   0.000   0.000   2.755	1.3688000
96	   0.000   0.000   1.383	-5.8751000
97	   0.000   0.000   2.970	2.2936000
98	   0.000   0.000   2.205	-0.69198000
99	   0.000   0.000   1.647	-6.3018000
100	   0.000   0.000   3.039	2.2548000
101	   0.000   0.000   3.064	6.9274000
102	   0.000   0.000   1.893	4.4270000
103	   0.000   0.000   2.852	2.7664000
104	   0.000   0.000   2.368	-2.6850000
105	   0.000   0.000   2.588	1.7009000
106	   0.000   0.000   2.270	6.4646000
107	   0.000   0.000   3.008	2.3287000
108	   0.000   0.000   3.069	7.4858000
109	   0.000   0.000   2.210	-6.5523000
110	   0.000   0.000   2.878	2.6041000
111	   0.000   0.000   2.613	1.4452000
112	   0.000   0.000   3.153	2.7335000
113	   0.000   0.000   2.896	1.2756000
114	   0.000   0.000   0.750	-4.9136000
115	   0.000   0.000   2.936	3.9642000
116	   0.000   0.000   2.660	1.7146000
117	   0.000   0.000   2.718	1.3683000
118	   0.000   0.000   2.427	-0.59763000
119	   0.000   0.000   2.228	-7.8085000
120	   0.000   0.000   2.590	-6.5512000
121	   0.000   0.000   2.013	6.1055000
122	   0.000   0.000   1.868	-1.5230000
123	   0.000   0.000   3.216	1.5388000
124	   0.000   0.000   3.186	4.3223000
125	   0.000   0.000   2.599	0.77602000
126	   0.000   0.000   2.937	19.422000
127	   0.000   0.000   2.860	1.0915000
128	   0.000   0.000   3.105	2.3293000
129	   0.000   0.000   2.885	3.5400000
130	   0.000   0.000   3.138	2.8258000
131	   0.000   0.000   3.130	5.0101000
132	   0.000   0.000   2.859	0.49022000
133	   0.000   0.000   1.955	-2.0352000
134	   0.000   0.000   2.800	5.8945000
135	   0.000   0.000   2.199	-5.0959000
136	   0.000   0.000   2.647	2.5800000
137	   0.000   0.000   3.113	2.5510000
138	   0.000   0.000   1.852	-5.5994000
139	   0.000   0.000   2.901	3.6319000
140	   0.000   0.000   2.960	5.6367000
141	   0.000   0.000   0.356	-11.707000
142	   0.000   0.000   2.433	3.1422000
143	   0.000   0.000   1.301	-4.7956000
144	   0.000   0.000   3.111	3.6321000
145	   0.000   0.000   2.414	-3.2163000
146	   0.000   0.000   2.930	10.069000
147	   0.000   0.000   2.510	3.1880000
148	   0.000   0.000   3.029	5.7160000
149	   0.000   0.000   1.909	-6.6623000
150	   0.000   0.000   2.705	6.4044000
151	   0.000   0.000   2.566	1.2847000
152	   0.000   0.000   3.040	5.9186000
153	   0.000   0.000   3.160	6.6341000
154	   0.000   0.000   2.847	6.8578000
155	   0.000   0.000   1.840	8.1166000
156	   0.000   0.000   2.509	-4.5086000
157	   0.000   0.000   2.413	-2.1278000
158	   0.000   0.000   1.800	-5.3447000
159	   0.000   0.000   2.812	4.3349000
160	   0.000   0.000   2.827	2.3680000
161	   0.000   0.000   1.441	4.5911000
162	   0.000   0.000   2.815	17.924000
163	   0.000   0.000   2.017	6.9517000
164	   0.000   0.000   2.971	2.2938000
165	   0.000   0.000   2.552	1.3712000
166	   0.000   0.000   1.838	-4.3038000
167	   0.000   0.000   2.809	0.77590000
168	   0.000   0.000   2.862	2.7052000
169	   0.000   0.000   1.683	1.8391000
170	   0.000   0.000   3.108	3.0695000
171	   0.000   0.000   2.387	3.1422000
172	   0.000   0.000   2.588	1.7009000
173	   0.000   0.000   2.012	10.255000
174	   0.000   0.000   2.647	-0.38771000
175	   0.000   0.000   2.207	-0.69207000
176	   0.000   0.000   2.891	3.8628000
177	   0.000   0.000   2.829	1.1694000
178	   0.000   0.000   2.668	1.1134000
179	   0.000   0.000   2.570	2.2647000
180	   0.000   0.000   2.751	0.83854000
181	   0.000   0.000   2.473	-0.69179000
182	   0.000   0.000   2.884	2.0176000
183	   0.000   0.000   2.287	1.4954000
184	   0.000   0.000   3.012	3.9841000
185	   0.000   0.000   2.201	4.2560000
186	   0.000   0.000   2.587	-0.94967000
187	   0.000   0.000   2.695	0.68240000
188	   0.000   0.000   1.806	-1.7153000
189	   0.000   0.000   2.689	16.974000
190	   0.000   0.000   3.065	20.081000
191	   0.000   0.000   2.613	-0.36759000
192	   0.000   0.000   2.768	-0.29438000
193	   0.000   0.000   2.950	2.7658000
