1	   0.000   0.000   3.467	470.24000
2	   0.000   0.000   2.905	7.5949000e+009
3	   0.000   0.000   0.947	1917.1000
4	   0.000   0.000   3.149	48.199000
5	   0.000   0.000   2.925	4759600.0
6	   0.000   0.000   3.122	10709.000
7	   0.000   0.000   2.581	169.14000
8	   0.000   0.000   2.360	283.29000
9	   0.000   0.000   2.024	77247.000
10	   0.000   0.000   2.827	12547.000
11	   0.000   0.000   2.526	865410.00
12	   0.000   0.000   2.197	5.5492000e+010
13	   0.000   0.000   2.929	86102.000
14	   0.000   0.000   2.196	195900.00
15	   0.000   0.000   1.828	3791700.0
16	   0.000   0.000   1.946	525.30000
17	   0.000   0.000   1.608	1.1103000e+012
18	   0.000   0.000   1.976	2.7895000e+009
19	   0.000   0.000   3.545	777.81000
20	   0.000   0.000   3.428	5803.8000
21	   0.000   0.000   1.617	304350.00
22	   0.000   0.000   2.436	1492800.0
23	   0.000   0.000   3.290	554.45000
24	   0.000   0.000   3.060	52.027000
25	   0.000   0.000   3.259	4452.6000
26	   0.000   0.000   3.176	18063.000
27	   0.000   0.000   1.916	1.5132000e+008
28	   0.000   0.000   2.973	252.73000
29	   0.000   0.000   2.148	246970.00
30	   0.000   0.000   2.556	3867.8000
31	   0.000   0.000   2.646	88953.000
32	   0.000   0.000   2.381	82383.000
33	   0.000   0.000   2.456	8966.3000
34	   0.000   0.000   3.558	2892.9000
35	   0.000   0.000   3.184	98.216000
36	   0.000   0.000   3.042	2.4513000e+008
37	   0.000   0.000   2.397	1.1772000e+008
38	   0.000   0.000   2.283	4648.5000
39	   0.000   0.000   2.956	1795.7000
40	   0.000   0.000   2.000	52717.000
41	   0.000   0.000   2.013	18388.000
42	   0.000   0.000   2.807	18769000.
43	   0.000   0.000   1.617	3.0891000e+009
44	   0.000   0.000   2.903	70196.000
45	   0.000   0.000   2.625	6242.5000
46	   0.000   0.000   1.769	5.9104000e+009
47	   0.000   0.000   3.061	6657.7000
48	   0.000   0.000   2.454	2809.6000
49	   0.000   0.000   2.761	226.92000
50	   0.000   0.000   2.355	14635000.
51	   0.000   0.000   2.159	67081.000
52	   0.000   0.000   3.257	94.975000
53	   0.000   0.000   1.729	7519.2000
54	   0.000   0.000   2.814	68259.000
55	   0.000   0.000   2.089	977.96000
56	   0.000   0.000   3.129	149.81000
57	   0.000   0.000   2.078	3326000.0
58	   0.000   0.000   3.073	151.43000
59	   0.000   0.000   2.702	336.55000
60	   0.000   0.000   2.901	1308300.0
61	   0.000   0.000   3.129	457.74000
62	   0.000   0.000   2.146	7646.2000
63	   0.000   0.000   2.421	4660.7000
64	   0.000   0.000   2.488	580.91000
65	   0.000   0.000   2.674	9.8514000e+009
66	   0.000   0.000   2.570	83.957000
